Soil_color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop,Fertilizer,Season
Light Brown,25,20,15,7,800,35,Moong,MOP,Kharif
Light Brown,30,20,15,7,800,35,Moong,MOP,Kharif
Light Brown,20,10,10,6,600,25,Moong,Urea,Kharif
Light Brown,25,10,10,6,600,25,Moong,Urea,Kharif
Light Brown,30,10,10,6,600,25,Moong,Urea,Kharif
Light Brown,20,15,15,6.5,700,30,Moong,Urea,Kharif
Light Brown,25,15,15,6.5,700,30,Moong,Urea,Kharif
Light Brown,30,15,15,6.5,700,30,Moong,Urea,Kharif
Light Brown,20,20,5,7,800,35,Moong,Urea,Kharif
Light Brown,25,20,5,7,800,35,Moong,Urea,Kharif
Light Brown,30,20,5,7,800,35,Moong,Urea,Kharif
Light Brown,20,10,15,6,600,25,Moong,SSP,Kharif
Light Brown,25,10,15,6,600,25,Moong,SSP,Kharif
Light Brown,30,10,15,6,600,25,Moong,SSP,Kharif
Light Brown,20,15,5,6.5,700,30,Moong,SSP,Kharif
Light Brown,25,15,5,6.5,700,30,Moong,SSP,Kharif
Light Brown,30,15,5,6.5,700,30,Moong,SSP,Kharif
Light Brown,20,20,10,7,800,35,Moong,SSP,Kharif
Light Brown,25,20,10,7,800,35,Moong,SSP,Kharif
Light Brown,30,20,10,7,800,35,Moong,SSP,Kharif
Black,40,25,10,6,600,20,Gram,18:46:00 NPK,Kharif
Black,45,25,10,6,600,20,Gram,18:46:00 NPK,Rabi
Black,50,25,10,6,600,20,Gram,18:46:00 NPK,Rabi
Black,40,30,15,6.5,700,25,Gram,18:46:00 NPK,Rabi
Black,45,30,15,6.5,700,25,Gram,18:46:00 NPK,Rabi
Black,50,30,15,6.5,700,25,Gram,18:46:00 NPK,Rabi
Black,40,25,15,6,600,20,Gram,Sulphur,Rabi
Black,45,25,15,6,600,20,Gram,Sulphur,Rabi
Black,50,25,15,6,600,20,Gram,Sulphur,Rabi
Black,40,30,10,6.5,700,25,Gram,Sulphur,Rabi
Black,45,30,10,6.5,700,25,Gram,Sulphur,Rabi
Black,50,30,10,6.5,700,25,Gram,Sulphur,Rabi
Medium Brown,40,20,20,6,600,20,Masoor,Urea,Rabi
Medium Brown,45,20,20,6,600,20,Masoor,Urea,Rabi
Medium Brown,50,20,20,6,600,20,Masoor,Urea,Rabi
Medium Brown,40,25,25,6.5,700,25,Masoor,Urea,Rabi
Medium Brown,45,25,25,6.5,700,25,Masoor,Urea,Rabi
Medium Brown,50,25,25,6.5,700,25,Masoor,Urea,Rabi
Medium Brown,40,20,25,6,600,20,Masoor,DAP,Rabi
Medium Brown,45,20,25,6,600,20,Masoor,DAP,Rabi
Medium Brown,50,20,25,6,600,20,Masoor,DAP,Rabi
Medium Brown,40,25,20,6.5,700,25,Masoor,DAP,Rabi
Medium Brown,45,25,20,6.5,700,25,Masoor,DAP,Rabi
Medium Brown,50,25,20,6.5,700,25,Masoor,DAP,Rabi
Black,100,60,60,7.5,500,10,Cotton,Magnesium Sulphate,Rabi
Black,105,60,60,7.5,500,10,Cotton,Magnesium Sulphate,Kharif
Black,110,60,60,7.5,500,10,Cotton,Magnesium Sulphate,Kharif
Black,115,60,60,7.5,500,10,Cotton,Magnesium Sulphate,Kharif
Black,120,60,60,7.5,500,10,Cotton,Magnesium Sulphate,Kharif
Black,100,65,65,8,600,15,Cotton,Magnesium Sulphate,Kharif
Black,105,65,65,8,600,15,Cotton,Magnesium Sulphate,Kharif
Black,110,65,65,8,600,15,Cotton,Magnesium Sulphate,Kharif
Black,115,65,65,8,600,15,Cotton,Magnesium Sulphate,Kharif
Black,120,65,65,8,600,15,Cotton,Magnesium Sulphate,Kharif
Black,100,70,70,8.5,500,20,Cotton,Magnesium Sulphate,Kharif
Black,105,70,70,8.5,500,20,Cotton,Magnesium Sulphate,Kharif
Black,110,70,70,8.5,500,20,Cotton,Magnesium Sulphate,Kharif
Black,115,70,70,8.5,500,20,Cotton,Magnesium Sulphate,Kharif
Black,120,70,70,8.5,500,20,Cotton,Magnesium Sulphate,Kharif
Black,100,75,75,7.5,600,25,Cotton,Magnesium Sulphate,Kharif
Black,105,75,75,7.5,600,25,Cotton,Magnesium Sulphate,Kharif
Black,110,75,75,7.5,600,25,Cotton,Magnesium Sulphate,Kharif
Black,115,75,75,7.5,600,25,Cotton,Magnesium Sulphate,Kharif
Black,120,75,75,7.5,600,25,Cotton,Magnesium Sulphate,Kharif
Black,100,80,80,8,500,30,Cotton,Magnesium Sulphate,Kharif
Black,105,80,80,8,500,30,Cotton,Magnesium Sulphate,Kharif
Black,110,80,80,8,500,30,Cotton,Magnesium Sulphate,Kharif
Black,115,80,80,8,500,30,Cotton,Magnesium Sulphate,Kharif
Black,120,80,80,8,500,30,Cotton,Magnesium Sulphate,Kharif
Black,100,60,65,8.5,600,10,Cotton,DAP,Kharif
Black,105,60,65,8.5,600,10,Cotton,DAP,Kharif
Black,110,60,65,8.5,600,10,Cotton,DAP,Kharif
Black,115,60,65,8.5,600,10,Cotton,DAP,Kharif
Black,120,60,65,8.5,600,10,Cotton,DAP,Kharif
Black,100,65,70,7.5,500,15,Cotton,DAP,Kharif
Black,105,65,70,7.5,500,15,Cotton,DAP,Kharif
Black,110,65,70,7.5,500,15,Cotton,DAP,Kharif
Black,115,65,70,7.5,500,15,Cotton,DAP,Kharif
Black,120,65,70,7.5,500,15,Cotton,DAP,Kharif
Black,100,70,75,8,600,20,Cotton,DAP,Kharif
Black,105,70,75,8,600,20,Cotton,DAP,Kharif
Black,110,70,75,8,600,20,Cotton,DAP,Kharif
Black,115,70,75,8,600,20,Cotton,DAP,Kharif
Black,120,70,75,8,600,20,Cotton,DAP,Kharif
Black,100,75,80,8.5,500,25,Cotton,DAP,Kharif
Black,105,75,80,8.5,500,25,Cotton,DAP,Kharif
Black,110,75,80,8.5,500,25,Cotton,DAP,Kharif
Black,115,75,80,8.5,500,25,Cotton,DAP,Kharif
Black,120,75,80,8.5,500,25,Cotton,DAP,Kharif
Black,100,80,60,7.5,600,30,Cotton,DAP,Kharif
Black,105,80,60,7.5,600,30,Cotton,DAP,Kharif
Black,110,80,60,7.5,600,30,Cotton,DAP,Kharif
Black,115,80,60,7.5,600,30,Cotton,DAP,Kharif
Black,120,80,60,7.5,600,30,Cotton,DAP,Kharif
Black,100,60,70,8,500,10,Cotton,12:32:16 NPK,Kharif
Black,105,60,70,8,500,10,Cotton,12:32:16 NPK,Kharif
Black,110,60,70,8,500,10,Cotton,12:32:16 NPK,Kharif
Black,115,60,70,8,500,10,Cotton,12:32:16 NPK,Kharif
Black,120,60,70,8,500,10,Cotton,12:32:16 NPK,Kharif
Black,100,65,75,8.5,600,15,Cotton,12:32:16 NPK,Kharif
Black,105,65,75,8.5,600,15,Cotton,12:32:16 NPK,Kharif
Black,110,65,75,8.5,600,15,Cotton,12:32:16 NPK,Kharif
Black,115,65,75,8.5,600,15,Cotton,12:32:16 NPK,Kharif
Black,120,65,75,8.5,600,15,Cotton,12:32:16 NPK,Kharif
Black,100,70,80,7.5,500,20,Cotton,12:32:16 NPK,Kharif
Black,105,70,80,7.5,500,20,Cotton,12:32:16 NPK,Kharif
Black,110,70,80,7.5,500,20,Cotton,12:32:16 NPK,Kharif
Black,115,70,80,7.5,500,20,Cotton,12:32:16 NPK,Kharif
Black,120,70,80,7.5,500,20,Cotton,12:32:16 NPK,Kharif
Black,100,75,60,8,600,25,Cotton,12:32:16 NPK,Kharif
Black,105,75,60,8,600,25,Cotton,12:32:16 NPK,Kharif
Black,110,75,60,8,600,25,Cotton,12:32:16 NPK,Kharif
Black,115,75,60,8,600,25,Cotton,12:32:16 NPK,Kharif
Black,120,75,60,8,600,25,Cotton,12:32:16 NPK,Kharif
Black,100,80,65,8.5,500,30,Cotton,12:32:16 NPK,Kharif
Black,105,80,65,8.5,500,30,Cotton,12:32:16 NPK,Kharif
Black,110,80,65,8.5,500,30,Cotton,12:32:16 NPK,Kharif
Black,115,80,65,8.5,500,30,Cotton,12:32:16 NPK,Kharif
Black,120,80,65,8.5,500,30,Cotton,12:32:16 NPK,Kharif
Black,100,60,75,7.5,600,10,Cotton,Magnesium Sulphate,Kharif
Black,105,60,75,7.5,600,10,Cotton,Magnesium Sulphate,Kharif
Black,110,60,75,7.5,600,10,Cotton,Magnesium Sulphate,Kharif
Black,115,60,75,7.5,600,10,Cotton,Magnesium Sulphate,Kharif
Black,120,60,75,7.5,600,10,Cotton,Magnesium Sulphate,Kharif
Black,100,65,80,8,500,15,Cotton,Magnesium Sulphate,Kharif
Black,105,65,80,8,500,15,Cotton,Magnesium Sulphate,Kharif
Black,110,65,80,8,500,15,Cotton,Magnesium Sulphate,Kharif
Black,115,65,80,8,500,15,Cotton,Magnesium Sulphate,Kharif
Black,120,65,80,8,500,15,Cotton,Magnesium Sulphate,Kharif
Black,100,70,60,8.5,600,20,Cotton,Magnesium Sulphate,Kharif
Black,105,70,60,8.5,600,20,Cotton,Magnesium Sulphate,Kharif
Black,110,70,60,8.5,600,20,Cotton,Magnesium Sulphate,Kharif
Black,115,70,60,8.5,600,20,Cotton,Magnesium Sulphate,Kharif
Black,120,70,60,8.5,600,20,Cotton,Magnesium Sulphate,Kharif
Black,100,75,65,7.5,500,25,Cotton,Magnesium Sulphate,Kharif
Black,105,75,65,7.5,500,25,Cotton,Magnesium Sulphate,Kharif
Black,110,75,65,7.5,500,25,Cotton,Magnesium Sulphate,Kharif
Black,115,75,65,7.5,500,25,Cotton,Magnesium Sulphate,Kharif
Black,120,75,65,7.5,500,25,Cotton,Magnesium Sulphate,Kharif
Black,100,80,70,8,600,30,Cotton,Magnesium Sulphate,Kharif
Black,105,80,70,8,600,30,Cotton,Magnesium Sulphate,Kharif
Black,110,80,70,8,600,30,Cotton,Magnesium Sulphate,Kharif
Black,115,80,70,8,600,30,Cotton,Magnesium Sulphate,Kharif
Black,120,80,70,8,600,30,Cotton,Magnesium Sulphate,Kharif
Black,100,60,80,8.5,500,10,Cotton,DAP,Kharif
Black,105,60,80,8.5,500,10,Cotton,DAP,Kharif
Black,110,60,80,8.5,500,10,Cotton,DAP,Kharif
Black,115,60,80,8.5,500,10,Cotton,DAP,Kharif
Black,120,60,80,8.5,500,10,Cotton,DAP,Kharif
Black,100,65,60,7.5,600,15,Cotton,DAP,Kharif
Black,105,65,60,7.5,600,15,Cotton,DAP,Kharif
Black,110,65,60,7.5,600,15,Cotton,DAP,Kharif
Black,115,65,60,7.5,600,15,Cotton,DAP,Kharif
Black,120,65,60,7.5,600,15,Cotton,DAP,Kharif
Black,100,70,65,8,500,20,Cotton,DAP,Kharif
Black,105,70,65,8,500,20,Cotton,DAP,Kharif
Black,110,70,65,8,500,20,Cotton,DAP,Kharif
Black,115,70,65,8,500,20,Cotton,DAP,Kharif
Black,120,70,65,8,500,20,Cotton,DAP,Kharif
Black,100,75,70,8.5,600,25,Cotton,DAP,Kharif
Black,105,75,70,8.5,600,25,Cotton,DAP,Kharif
Black,110,75,70,8.5,600,25,Cotton,DAP,Kharif
Black,115,75,70,8.5,600,25,Cotton,DAP,Kharif
Black,120,75,70,8.5,600,25,Cotton,DAP,Kharif
Black,100,80,75,7.5,500,30,Cotton,DAP,Kharif
Black,105,80,75,7.5,500,30,Cotton,DAP,Kharif
Black,110,80,75,7.5,500,30,Cotton,DAP,Kharif
Black,115,80,75,7.5,500,30,Cotton,DAP,Kharif
Black,120,80,75,7.5,500,30,Cotton,DAP,Kharif
Red,50,30,20,6.5,600,20,Jowar,10:26:26 NPK,Kharif
Red,55,30,20,6.5,600,20,Jowar,10:26:26 NPK,Rabi
Red,60,30,20,6.5,600,20,Jowar,10:26:26 NPK,Rabi
Red,50,35,25,7,700,25,Jowar,10:26:26 NPK,Rabi
Red,55,35,25,7,700,25,Jowar,10:26:26 NPK,Rabi
Red,60,35,25,7,700,25,Jowar,10:26:26 NPK,Rabi
Red,50,40,30,7.5,600,30,Jowar,10:26:26 NPK,Rabi
Red,55,40,30,7.5,600,30,Jowar,10:26:26 NPK,Rabi
Red,60,40,30,7.5,600,30,Jowar,10:26:26 NPK,Rabi
Red,50,30,25,6.5,700,20,Jowar,Urea,Rabi
Red,55,30,25,6.5,700,20,Jowar,Urea,Rabi
Red,60,30,25,6.5,700,20,Jowar,Urea,Rabi
Red,50,35,30,7,600,25,Jowar,Urea,Rabi
Red,55,35,30,7,600,25,Jowar,Urea,Rabi
Red,60,35,30,7,600,25,Jowar,Urea,Rabi
Red,50,40,20,7.5,700,30,Jowar,Urea,Rabi
Red,55,40,20,7.5,700,30,Jowar,Urea,Rabi
Red,60,40,20,7.5,700,30,Jowar,Urea,Rabi
Red,50,30,30,6.5,600,20,Jowar,SSP,Rabi
Red,55,30,30,6.5,600,20,Jowar,SSP,Rabi
Red,60,30,30,6.5,600,20,Jowar,SSP,Rabi
Red,50,35,20,7,700,25,Jowar,SSP,Rabi
Red,55,35,20,7,700,25,Jowar,SSP,Rabi
Red,60,35,20,7,700,25,Jowar,SSP,Rabi
Red,50,40,25,7.5,600,30,Jowar,SSP,Rabi
Red,55,40,25,7.5,600,30,Jowar,SSP,Rabi
Red,60,40,25,7.5,600,30,Jowar,SSP,Rabi
Red,60,40,40,6,500,15,Wheat,19:19:19 NPK,Rabi
Red,65,40,40,6,500,15,Wheat,19:19:19 NPK,Rabi
Red,70,40,40,6,500,15,Wheat,19:19:19 NPK,Rabi
Red,75,40,40,6,500,15,Wheat,19:19:19 NPK,Rabi
Red,80,40,40,6,500,15,Wheat,19:19:19 NPK,Rabi
Red,60,45,45,6.5,600,20,Wheat,19:19:19 NPK,Rabi
Red,65,45,45,6.5,600,20,Wheat,19:19:19 NPK,Rabi
Red,70,45,45,6.5,600,20,Wheat,19:19:19 NPK,Rabi
Red,75,45,45,6.5,600,20,Wheat,19:19:19 NPK,Rabi
Red,80,45,45,6.5,600,20,Wheat,19:19:19 NPK,Rabi
Red,60,50,50,7,500,25,Wheat,19:19:19 NPK,Rabi
Red,65,50,50,7,500,25,Wheat,19:19:19 NPK,Rabi
Red,70,50,50,7,500,25,Wheat,19:19:19 NPK,Rabi
Red,75,50,50,7,500,25,Wheat,19:19:19 NPK,Rabi
Red,80,50,50,7,500,25,Wheat,19:19:19 NPK,Rabi
Red,60,55,55,7.5,600,30,Wheat,19:19:19 NPK,Rabi
Red,65,55,55,7.5,600,30,Wheat,19:19:19 NPK,Rabi
Red,70,55,55,7.5,600,30,Wheat,19:19:19 NPK,Rabi
Red,75,55,55,7.5,600,30,Wheat,19:19:19 NPK,Rabi
Red,80,55,55,7.5,600,30,Wheat,19:19:19 NPK,Rabi
Red,60,60,60,6,500,15,Wheat,19:19:19 NPK,Rabi
Red,65,60,60,6,500,15,Wheat,19:19:19 NPK,Rabi
Red,70,60,60,6,500,15,Wheat,19:19:19 NPK,Rabi
Red,75,60,60,6,500,15,Wheat,19:19:19 NPK,Rabi
Red,80,60,60,6,500,15,Wheat,19:19:19 NPK,Rabi
Red,60,40,45,6.5,600,20,Wheat,Urea,Rabi
Red,65,40,45,6.5,600,20,Wheat,Urea,Rabi
Red,70,40,45,6.5,600,20,Wheat,Urea,Rabi
Red,75,40,45,6.5,600,20,Wheat,Urea,Rabi
Red,80,40,45,6.5,600,20,Wheat,Urea,Rabi
Red,60,45,50,7,500,25,Wheat,Urea,Rabi
Red,65,45,50,7,500,25,Wheat,Urea,Rabi
Red,70,45,50,7,500,25,Wheat,Urea,Rabi
Red,75,45,50,7,500,25,Wheat,Urea,Rabi
Red,80,45,50,7,500,25,Wheat,Urea,Rabi
Red,60,50,55,7.5,600,30,Wheat,Urea,Rabi
Red,65,50,55,7.5,600,30,Wheat,Urea,Rabi
Red,70,50,55,7.5,600,30,Wheat,Urea,Rabi
Red,75,50,55,7.5,600,30,Wheat,Urea,Rabi
Red,80,50,55,7.5,600,30,Wheat,Urea,Rabi
Red,60,55,60,6,500,15,Wheat,Urea,Rabi
Red,65,55,60,6,500,15,Wheat,Urea,Rabi
Red,70,55,60,6,500,15,Wheat,Urea,Rabi
Red,75,55,60,6,500,15,Wheat,Urea,Rabi
Red,80,55,60,6,500,15,Wheat,Urea,Rabi
Red,60,60,40,6.5,600,20,Wheat,Urea,Rabi
Red,65,60,40,6.5,600,20,Wheat,Urea,Rabi
Red,70,60,40,6.5,600,20,Wheat,Urea,Rabi
Red,75,60,40,6.5,600,20,Wheat,Urea,Rabi
Red,80,60,40,6.5,600,20,Wheat,Urea,Rabi
Red,60,40,50,7,500,25,Wheat,19:19:19 NPK,Rabi
Red,65,40,50,7,500,25,Wheat,19:19:19 NPK,Rabi
Red,70,40,50,7,500,25,Wheat,19:19:19 NPK,Rabi
Red,75,40,50,7,500,25,Wheat,19:19:19 NPK,Rabi
Red,80,40,50,7,500,25,Wheat,19:19:19 NPK,Rabi
Red,60,45,55,7.5,600,30,Wheat,19:19:19 NPK,Rabi
Red,65,45,55,7.5,600,30,Wheat,19:19:19 NPK,Rabi
Red,70,45,55,7.5,600,30,Wheat,19:19:19 NPK,Rabi
Red,75,45,55,7.5,600,30,Wheat,19:19:19 NPK,Rabi
Red,80,45,55,7.5,600,30,Wheat,19:19:19 NPK,Rabi
Red,60,50,60,6,500,15,Wheat,19:19:19 NPK,Rabi
Red,65,50,60,6,500,15,Wheat,19:19:19 NPK,Rabi
Red,70,50,60,6,500,15,Wheat,19:19:19 NPK,Rabi
Red,75,50,60,6,500,15,Wheat,19:19:19 NPK,Rabi
Red,80,50,60,6,500,15,Wheat,19:19:19 NPK,Rabi
Red,60,55,40,6.5,600,20,Wheat,19:19:19 NPK,Rabi
Red,65,55,40,6.5,600,20,Wheat,19:19:19 NPK,Rabi
Red,70,55,40,6.5,600,20,Wheat,19:19:19 NPK,Rabi
Red,75,55,40,6.5,600,20,Wheat,19:19:19 NPK,Rabi
Red,80,55,40,6.5,600,20,Wheat,19:19:19 NPK,Rabi
Red,60,60,45,7,500,25,Wheat,19:19:19 NPK,Rabi
Red,65,60,45,7,500,25,Wheat,19:19:19 NPK,Rabi
Red,70,60,45,7,500,25,Wheat,19:19:19 NPK,Rabi
Red,75,60,45,7,500,25,Wheat,19:19:19 NPK,Rabi
Red,80,60,45,7,500,25,Wheat,19:19:19 NPK,Rabi
Red,60,40,55,7.5,600,30,Wheat,Urea,Rabi
Red,65,40,55,7.5,600,30,Wheat,Urea,Rabi
Red,70,40,55,7.5,600,30,Wheat,Urea,Rabi
Red,75,40,55,7.5,600,30,Wheat,Urea,Rabi
Red,80,40,55,7.5,600,30,Wheat,Urea,Rabi
Red,60,45,60,6,500,15,Wheat,Urea,Rabi
Red,65,45,60,6,500,15,Wheat,Urea,Rabi
Red,70,45,60,6,500,15,Wheat,Urea,Rabi
Red,75,45,60,6,500,15,Wheat,Urea,Rabi
Red,80,45,60,6,500,15,Wheat,Urea,Rabi
Red,60,50,40,6.5,600,20,Wheat,Urea,Rabi
Red,65,50,40,6.5,600,20,Wheat,Urea,Rabi
Red,70,50,40,6.5,600,20,Wheat,Urea,Rabi
Red,75,50,40,6.5,600,20,Wheat,Urea,Rabi
Red,80,50,40,6.5,600,20,Wheat,Urea,Rabi
Red,60,55,45,7,500,25,Wheat,Urea,Rabi
Red,65,55,45,7,500,25,Wheat,Urea,Rabi
Red,70,55,45,7,500,25,Wheat,Urea,Rabi
Red,75,55,45,7,500,25,Wheat,Urea,Rabi
Red,80,55,45,7,500,25,Wheat,Urea,Rabi
Red,60,60,50,7.5,600,30,Wheat,Urea,Rabi
Red,65,60,50,7.5,600,30,Wheat,Urea,Rabi
Red,70,60,50,7.5,600,30,Wheat,Urea,Rabi
Red,75,60,50,7.5,600,30,Wheat,Urea,Rabi
Red,80,60,50,7.5,600,30,Wheat,Urea,Rabi
Red,60,40,60,6,500,15,Wheat,19:19:19 NPK,Rabi
Red,65,40,60,6,500,15,Wheat,19:19:19 NPK,Rabi
Red,70,40,60,6,500,15,Wheat,19:19:19 NPK,Rabi
Red,75,40,60,6,500,15,Wheat,19:19:19 NPK,Rabi
Red,80,40,60,6,500,15,Wheat,19:19:19 NPK,Rabi
Red,60,45,40,6.5,600,20,Wheat,19:19:19 NPK,Rabi
Red,65,45,40,6.5,600,20,Wheat,19:19:19 NPK,Rabi
Red,70,45,40,6.5,600,20,Wheat,19:19:19 NPK,Rabi
Red,75,45,40,6.5,600,20,Wheat,19:19:19 NPK,Rabi
Red,80,45,40,6.5,600,20,Wheat,19:19:19 NPK,Rabi
Red,60,50,45,7,500,25,Wheat,19:19:19 NPK,Rabi
Red,65,50,45,7,500,25,Wheat,19:19:19 NPK,Rabi
Red,70,50,45,7,500,25,Wheat,19:19:19 NPK,Rabi
Red,75,50,45,7,500,25,Wheat,19:19:19 NPK,Rabi
Red,80,50,45,7,500,25,Wheat,19:19:19 NPK,Rabi
Red,60,55,50,7.5,600,30,Wheat,19:19:19 NPK,Rabi
Red,65,55,50,7.5,600,30,Wheat,19:19:19 NPK,Rabi
Red,70,55,50,7.5,600,30,Wheat,19:19:19 NPK,Rabi
Red,75,55,50,7.5,600,30,Wheat,19:19:19 NPK,Rabi
Red,80,55,50,7.5,600,30,Wheat,19:19:19 NPK,Rabi
Red,60,60,55,6,500,15,Wheat,19:19:19 NPK,Rabi
Red,65,60,55,6,500,15,Wheat,19:19:19 NPK,Rabi
Red,70,60,55,6,500,15,Wheat,19:19:19 NPK,Rabi
Red,75,60,55,6,500,15,Wheat,19:19:19 NPK,Rabi
Red,80,60,55,6,500,15,Wheat,19:19:19 NPK,Rabi
Black,120,60,60,6.5,1000,20,Sugarcane,Urea,Rabi
Black,125,60,60,6.5,1000,20,Sugarcane,Urea,Kharif
Black,130,60,60,6.5,1000,20,Sugarcane,Urea,Kharif
Black,135,60,60,6.5,1000,20,Sugarcane,Urea,Kharif
Black,140,60,60,6.5,1000,20,Sugarcane,Urea,Kharif
Black,145,60,60,6.5,1000,20,Sugarcane,Urea,Kharif
Black,150,60,60,6.5,1000,20,Sugarcane,Urea,Kharif
Black,120,65,65,7,1100,25,Sugarcane,Urea,Kharif
Black,125,65,65,7,1100,25,Sugarcane,Urea,Kharif
Black,130,65,65,7,1100,25,Sugarcane,Urea,Kharif
Black,135,65,65,7,1100,25,Sugarcane,Urea,Kharif
Black,140,65,65,7,1100,25,Sugarcane,Urea,Kharif
Black,145,65,65,7,1100,25,Sugarcane,Urea,Kharif
Black,150,65,65,7,1100,25,Sugarcane,Urea,Kharif
Black,120,70,70,7.5,1200,30,Sugarcane,Urea,Kharif
Black,125,70,70,7.5,1200,30,Sugarcane,Urea,Kharif
Black,130,70,70,7.5,1200,30,Sugarcane,Urea,Kharif
Black,135,70,70,7.5,1200,30,Sugarcane,Urea,Kharif
Black,140,70,70,7.5,1200,30,Sugarcane,Urea,Kharif
Black,145,70,70,7.5,1200,30,Sugarcane,Urea,Kharif
Black,150,70,70,7.5,1200,30,Sugarcane,Urea,Kharif
Black,120,75,75,8,1000,35,Sugarcane,Urea,Kharif
Black,125,75,75,8,1000,35,Sugarcane,Urea,Kharif
Black,130,75,75,8,1000,35,Sugarcane,Urea,Kharif
Black,135,75,75,8,1000,35,Sugarcane,Urea,Kharif
Black,140,75,75,8,1000,35,Sugarcane,Urea,Kharif
Black,145,75,75,8,1000,35,Sugarcane,Urea,Kharif
Black,150,75,75,8,1000,35,Sugarcane,Urea,Kharif
Black,120,80,80,8.5,1100,20,Sugarcane,Urea,Kharif
Black,125,80,80,8.5,1100,20,Sugarcane,Urea,Kharif
Black,130,80,80,8.5,1100,20,Sugarcane,Urea,Kharif
Black,135,80,80,8.5,1100,20,Sugarcane,Urea,Kharif
Black,140,80,80,8.5,1100,20,Sugarcane,Urea,Kharif
Black,145,80,80,8.5,1100,20,Sugarcane,Urea,Kharif
Black,150,80,80,8.5,1100,20,Sugarcane,DAP,Kharif
Black,120,60,65,6.5,1200,25,Sugarcane,DAP,Kharif
Black,125,60,65,6.5,1200,25,Sugarcane,DAP,Kharif
Black,130,60,65,6.5,1200,25,Sugarcane,DAP,Kharif
Black,135,60,65,6.5,1200,25,Sugarcane,DAP,Kharif
Black,140,60,65,6.5,1200,25,Sugarcane,DAP,Kharif
Black,145,60,65,6.5,1200,25,Sugarcane,DAP,Kharif
Black,150,60,65,6.5,1200,25,Sugarcane,DAP,Kharif
Black,120,65,70,7,1000,30,Sugarcane,DAP,Kharif
Black,125,65,70,7,1000,30,Sugarcane,DAP,Kharif
Black,130,65,70,7,1000,30,Sugarcane,DAP,Kharif
Black,135,65,70,7,1000,30,Sugarcane,DAP,Kharif
Black,140,65,70,7,1000,30,Sugarcane,DAP,Kharif
Black,145,65,70,7,1000,30,Sugarcane,DAP,Kharif
Black,150,65,70,7,1000,30,Sugarcane,DAP,Kharif
Black,120,70,75,7.5,1100,35,Sugarcane,DAP,Kharif
Black,125,70,75,7.5,1100,35,Sugarcane,DAP,Kharif
Black,130,70,75,7.5,1100,35,Sugarcane,DAP,Kharif
Black,135,70,75,7.5,1100,35,Sugarcane,DAP,Kharif
Black,140,70,75,7.5,1100,35,Sugarcane,DAP,Kharif
Black,145,70,75,7.5,1100,35,Sugarcane,DAP,Kharif
Black,150,70,75,7.5,1100,35,Sugarcane,DAP,Kharif
Black,120,75,80,8,1200,20,Sugarcane,DAP,Kharif
Black,125,75,80,8,1200,20,Sugarcane,DAP,Kharif
Black,130,75,80,8,1200,20,Sugarcane,DAP,Kharif
Black,135,75,80,8,1200,20,Sugarcane,DAP,Kharif
Black,140,75,80,8,1200,20,Sugarcane,DAP,Kharif
Black,145,75,80,8,1200,20,Sugarcane,DAP,Kharif
Black,150,75,80,8,1200,20,Sugarcane,DAP,Kharif
Black,120,80,60,8.5,1000,25,Sugarcane,DAP,Kharif
Black,125,80,60,8.5,1000,25,Sugarcane,DAP,Kharif
Black,130,80,60,8.5,1000,25,Sugarcane,DAP,Kharif
Black,135,80,60,8.5,1000,25,Sugarcane,DAP,Kharif
Black,140,80,60,8.5,1000,25,Sugarcane,DAP,Kharif
Black,145,80,60,8.5,1000,25,Sugarcane,DAP,Kharif
Black,150,80,60,8.5,1000,25,Sugarcane,DAP,Kharif
Black,120,60,70,6.5,1100,30,Sugarcane,MOP,Kharif
Black,125,60,70,6.5,1100,30,Sugarcane,MOP,Kharif
Black,130,60,70,6.5,1100,30,Sugarcane,MOP,Kharif
Black,135,60,70,6.5,1100,30,Sugarcane,MOP,Kharif
Black,140,60,70,6.5,1100,30,Sugarcane,MOP,Kharif
Black,145,60,70,6.5,1100,30,Sugarcane,MOP,Kharif
Black,150,60,70,6.5,1100,30,Sugarcane,MOP,Kharif
Black,120,65,75,7,1200,35,Sugarcane,MOP,Kharif
Black,125,65,75,7,1200,35,Sugarcane,MOP,Kharif
Black,130,65,75,7,1200,35,Sugarcane,MOP,Kharif
Black,135,65,75,7,1200,35,Sugarcane,MOP,Kharif
Black,140,65,75,7,1200,35,Sugarcane,MOP,Kharif
Black,145,65,75,7,1200,35,Sugarcane,MOP,Kharif
Black,150,65,75,7,1200,35,Sugarcane,MOP,Kharif
Black,120,70,80,7.5,1000,20,Sugarcane,MOP,Kharif
Black,125,70,80,7.5,1000,20,Sugarcane,MOP,Kharif
Black,130,70,80,7.5,1000,20,Sugarcane,MOP,Kharif
Black,135,70,80,7.5,1000,20,Sugarcane,MOP,Kharif
Black,140,70,80,7.5,1000,20,Sugarcane,MOP,Kharif
Black,145,70,80,7.5,1000,20,Sugarcane,MOP,Kharif
Black,150,70,80,7.5,1000,20,Sugarcane,MOP,Kharif
Black,120,75,60,8,1100,25,Sugarcane,MOP,Kharif
Black,125,75,60,8,1100,25,Sugarcane,MOP,Kharif
Black,130,75,60,8,1100,25,Sugarcane,MOP,Kharif
